city,generations,population_size,offspring_size,scheme,init_time,run_time
qa194.tsp,50,100,70,Truncation,0.7727146148681641,0.04935264587402344
qa194.tsp,50,200,20,Truncation,0.7829666137695312,0.029325485229492188
qa194.tsp,50,200,20,Truncation,0.7698535919189453,0.029802322387695312
qa194.tsp,50,200,20,Truncation,0.7812976837158203,0.030040740966796875
qa194.tsp,50,200,40,Truncation,0.9648799896240234,0.029325485229492188
qa194.tsp,50,200,40,Truncation,0.80108642578125,0.030279159545898438
qa194.tsp,50,200,40,Truncation,0.7734298706054688,0.02956390380859375
qa194.tsp,50,200,60,Truncation,0.8740425109863281,0.030755996704101562
qa194.tsp,50,200,60,Truncation,0.7715225219726562,0.029802322387695312
qa194.tsp,50,200,60,Truncation,0.7827281951904297,0.03552436828613281
qa194.tsp,50,200,80,Truncation,0.7658004760742188,0.030040740966796875
qa194.tsp,50,200,80,Truncation,0.7567405700683594,0.030040740966796875
qa194.tsp,50,200,80,Truncation,0.7715225219726562,0.030517578125
qa194.tsp,50,200,100,Truncation,0.7612705230712891,0.02956390380859375
qa194.tsp,50,200,100,Truncation,0.7572174072265625,0.04982948303222656
qa194.tsp,50,200,100,Truncation,0.7746219635009766,0.029087066650390625
qa194.tsp,50,200,120,Truncation,0.766754150390625,0.030994415283203125
qa194.tsp,50,200,120,Truncation,0.7688999176025391,0.029802322387695312
qa194.tsp,50,200,120,Truncation,0.7648468017578125,0.030040740966796875
qa194.tsp,50,200,140,Truncation,0.7617473602294922,0.05030632019042969
qa194.tsp,50,200,140,Truncation,0.7619857788085938,0.02956390380859375
qa194.tsp,50,200,140,Truncation,0.7643699645996094,0.029325485229492188
qa194.tsp,50,500,50,Truncation,0.7698535919189453,0.029325485229492188
qa194.tsp,50,500,50,Truncation,0.8070468902587891,0.030279159545898438
qa194.tsp,50,500,50,Truncation,0.7727146148681641,0.030755996704101562
qa194.tsp,50,500,100,Truncation,0.7610321044921875,0.030279159545898438
qa194.tsp,50,500,100,Truncation,0.7655620574951172,0.029087066650390625
qa194.tsp,50,500,100,Truncation,0.7686614990234375,0.029087066650390625
qa194.tsp,50,500,150,Truncation,0.7760524749755859,0.029802322387695312
qa194.tsp,50,500,150,Truncation,0.8025169372558594,0.029325485229492188
qa194.tsp,50,500,150,Truncation,0.7619857788085938,0.02956390380859375
qa194.tsp,50,500,200,Truncation,0.7627010345458984,0.030040740966796875
qa194.tsp,50,500,200,Truncation,0.8032321929931641,0.029802322387695312
qa194.tsp,50,500,200,Truncation,0.7724761962890625,0.02956390380859375
qa194.tsp,50,500,250,Truncation,0.8223056793212891,0.03147125244140625
qa194.tsp,50,500,250,Truncation,0.7605552673339844,0.0286102294921875
qa194.tsp,50,500,250,Truncation,0.7686614990234375,0.02956390380859375
qa194.tsp,50,500,300,Truncation,0.7712841033935547,0.030517578125
qa194.tsp,50,500,300,Truncation,0.7808208465576172,0.030279159545898438
qa194.tsp,50,500,300,Truncation,0.7755756378173828,0.029802322387695312
qa194.tsp,50,500,350,Truncation,0.7755756378173828,0.029325485229492188
qa194.tsp,50,500,350,Truncation,0.7710456848144531,0.029802322387695312
qa194.tsp,50,500,350,Truncation,0.7696151733398438,0.030517578125
qa194.tsp,50,1000,100,Truncation,0.7710456848144531,0.030040740966796875
qa194.tsp,50,1000,100,Truncation,0.7660388946533203,0.029325485229492188
qa194.tsp,50,1000,100,Truncation,0.8041858673095703,0.02956390380859375
qa194.tsp,50,1000,200,Truncation,0.7684230804443359,0.030755996704101562
qa194.tsp,50,1000,200,Truncation,0.774383544921875,0.030040740966796875
qa194.tsp,50,1000,200,Truncation,0.8006095886230469,0.029802322387695312
qa194.tsp,50,1000,300,Truncation,0.7822513580322266,0.042438507080078125
qa194.tsp,50,1000,300,Truncation,0.7660388946533203,0.030040740966796875
qa194.tsp,50,1000,300,Truncation,0.7638931274414062,0.031232833862304688
qa194.tsp,50,1000,400,Truncation,0.7674694061279297,0.029802322387695312
qa194.tsp,50,1000,400,Truncation,0.7643699645996094,0.030040740966796875
qa194.tsp,50,1000,400,Truncation,0.7648468017578125,0.030517578125
qa194.tsp,50,1000,500,Truncation,0.8814334869384766,0.028848648071289062
qa194.tsp,50,1000,500,Truncation,0.7712841033935547,0.030040740966796875
qa194.tsp,50,1000,500,Truncation,0.8127689361572266,0.03552436828613281
qa194.tsp,50,1000,600,Truncation,0.9028911590576172,0.031232833862304688
qa194.tsp,50,1000,600,Truncation,0.7953643798828125,0.030755996704101562
qa194.tsp,50,1000,600,Truncation,0.8041858673095703,0.03147125244140625
qa194.tsp,50,1000,700,Truncation,0.7903575897216797,0.030755996704101562
qa194.tsp,50,1000,700,Truncation,0.7829666137695312,0.02956390380859375
qa194.tsp,50,1000,700,Truncation,0.7901191711425781,0.030755996704101562
qa194.tsp,100,10,1,Truncation,0.7987022399902344,0.031948089599609375
qa194.tsp,100,10,1,Truncation,0.7863044738769531,0.030040740966796875
qa194.tsp,100,10,1,Truncation,0.7808208465576172,0.030279159545898438
qa194.tsp,100,10,2,Truncation,0.8165836334228516,0.030517578125
qa194.tsp,100,10,2,Truncation,0.8006095886230469,0.030994415283203125
qa194.tsp,100,10,2,Truncation,0.8327960968017578,0.029325485229492188
qa194.tsp,100,10,3,Truncation,0.7722377777099609,0.030040740966796875
qa194.tsp,100,10,3,Truncation,0.7870197296142578,0.03147125244140625
qa194.tsp,100,10,3,Truncation,0.7784366607666016,0.030279159545898438
qa194.tsp,100,10,4,Truncation,0.7815361022949219,0.029802322387695312
qa194.tsp,100,10,4,Truncation,0.7832050323486328,0.029802322387695312
qa194.tsp,100,10,4,Truncation,0.7641315460205078,0.030040740966796875
qa194.tsp,100,10,5,Truncation,0.7894039154052734,0.030040740966796875
qa194.tsp,100,10,5,Truncation,0.8020401000976562,0.030517578125
qa194.tsp,100,10,5,Truncation,0.7700920104980469,0.030279159545898438
qa194.tsp,100,10,6,Truncation,0.7624626159667969,0.0286102294921875
qa194.tsp,100,10,6,Truncation,0.7662773132324219,0.02956390380859375
qa194.tsp,100,10,6,Truncation,0.7717609405517578,0.029087066650390625
qa194.tsp,100,10,7,Truncation,0.7994174957275391,0.030994415283203125
qa194.tsp,100,10,7,Truncation,0.7598400115966797,0.030040740966796875
qa194.tsp,100,10,7,Truncation,0.7762908935546875,0.030040740966796875
qa194.tsp,100,20,2,Truncation,0.8854866027832031,0.030279159545898438
qa194.tsp,100,20,2,Truncation,0.7987022399902344,0.029087066650390625
qa194.tsp,100,20,2,Truncation,0.7724761962890625,0.028848648071289062
qa194.tsp,100,20,4,Truncation,0.7772445678710938,0.029087066650390625
qa194.tsp,100,20,4,Truncation,0.8192062377929688,0.042438507080078125
qa194.tsp,100,20,4,Truncation,0.7808208465576172,0.030755996704101562
qa194.tsp,100,20,6,Truncation,0.7719993591308594,0.031232833862304688
qa194.tsp,100,20,6,Truncation,0.8082389831542969,0.030040740966796875
qa194.tsp,100,20,6,Truncation,0.774383544921875,0.030279159545898438
qa194.tsp,100,20,8,Truncation,0.7715225219726562,0.030040740966796875
qa194.tsp,100,20,8,Truncation,0.7920265197753906,0.04410743713378906
qa194.tsp,100,20,8,Truncation,0.8153915405273438,0.029087066650390625
qa194.tsp,100,20,10,Truncation,0.7758140563964844,0.030279159545898438
qa194.tsp,100,20,10,Truncation,0.7767677307128906,0.030279159545898438
qa194.tsp,100,20,10,Truncation,0.7712841033935547,0.029802322387695312
qa194.tsp,100,20,12,Truncation,0.8275508880615234,0.03170967102050781
qa194.tsp,100,20,12,Truncation,0.7760524749755859,0.030279159545898438
qa194.tsp,100,20,12,Truncation,0.7655620574951172,0.030040740966796875
qa194.tsp,100,20,14,Truncation,0.7796287536621094,0.030517578125
qa194.tsp,100,20,14,Truncation,0.7925033569335938,0.030994415283203125
qa194.tsp,100,20,14,Truncation,0.8080005645751953,0.030040740966796875
qa194.tsp,100,50,5,Truncation,0.7686614990234375,0.029802322387695312
qa194.tsp,100,50,5,Truncation,0.7700920104980469,0.029802322387695312
qa194.tsp,100,50,5,Truncation,0.7734298706054688,0.02956390380859375
qa194.tsp,100,50,10,Truncation,0.7727146148681641,0.029802322387695312
qa194.tsp,100,50,10,Truncation,0.80108642578125,0.0286102294921875
qa194.tsp,100,50,10,Truncation,0.7727146148681641,0.029802322387695312
qa194.tsp,100,50,15,Truncation,0.7703304290771484,0.029802322387695312
qa194.tsp,100,50,15,Truncation,0.7734298706054688,0.030517578125
qa194.tsp,100,50,15,Truncation,0.8037090301513672,0.030517578125
qa194.tsp,100,50,20,Truncation,0.7700920104980469,0.02956390380859375
qa194.tsp,100,50,20,Truncation,0.7753372192382812,0.029802322387695312
qa194.tsp,100,50,20,Truncation,0.7801055908203125,0.029087066650390625
qa194.tsp,100,50,25,Truncation,0.8208751678466797,0.029087066650390625
qa194.tsp,100,50,25,Truncation,0.7712841033935547,0.028133392333984375
qa194.tsp,100,50,25,Truncation,0.7724761962890625,0.030517578125
qa194.tsp,100,50,30,Truncation,0.7729530334472656,0.029087066650390625
qa194.tsp,100,50,30,Truncation,0.762939453125,0.02956390380859375
qa194.tsp,100,50,30,Truncation,0.8075237274169922,0.029087066650390625
qa194.tsp,100,50,35,Truncation,0.7655620574951172,0.028371810913085938
qa194.tsp,100,50,35,Truncation,0.8165836334228516,0.030994415283203125
qa194.tsp,100,50,35,Truncation,0.8716583251953125,0.03218650817871094
qa194.tsp,100,100,10,Truncation,0.7793903350830078,0.030040740966796875
qa194.tsp,100,100,10,Truncation,0.7901191711425781,0.030279159545898438
qa194.tsp,100,100,10,Truncation,0.7891654968261719,0.029325485229492188
qa194.tsp,100,100,20,Truncation,0.7867813110351562,0.030279159545898438
qa194.tsp,100,100,20,Truncation,0.7679462432861328,0.029325485229492188
qa194.tsp,100,100,20,Truncation,0.7698535919189453,0.030755996704101562
qa194.tsp,100,100,30,Truncation,0.7793903350830078,0.029802322387695312
qa194.tsp,100,100,30,Truncation,0.7920265197753906,0.030517578125
qa194.tsp,100,100,30,Truncation,0.7753372192382812,0.030755996704101562
qa194.tsp,100,100,40,Truncation,0.7634162902832031,0.029802322387695312
qa194.tsp,100,100,40,Truncation,0.7777214050292969,0.029325485229492188
qa194.tsp,100,100,40,Truncation,0.7679462432861328,0.029087066650390625
qa194.tsp,100,100,50,Truncation,0.8063316345214844,0.02956390380859375
qa194.tsp,100,100,50,Truncation,0.7746219635009766,0.029325485229492188
qa194.tsp,100,100,50,Truncation,0.7722377777099609,0.030279159545898438
qa194.tsp,100,100,60,Truncation,0.7987022399902344,0.030755996704101562
qa194.tsp,100,100,60,Truncation,0.8137226104736328,0.03218650817871094
qa194.tsp,100,100,60,Truncation,0.8060932159423828,0.030517578125
qa194.tsp,100,100,70,Truncation,0.7884502410888672,0.030040740966796875
qa194.tsp,100,100,70,Truncation,0.7824897766113281,0.030755996704101562
qa194.tsp,100,100,70,Truncation,0.7843971252441406,0.029802322387695312
qa194.tsp,100,200,20,Truncation,0.7889270782470703,0.030994415283203125
qa194.tsp,100,200,20,Truncation,0.7960796356201172,0.030279159545898438
qa194.tsp,100,200,20,Truncation,0.7884502410888672,0.030755996704101562
qa194.tsp,100,200,40,Truncation,0.7750988006591797,0.030279159545898438
qa194.tsp,100,200,40,Truncation,0.7758140563964844,0.030517578125
qa194.tsp,100,200,40,Truncation,0.7882118225097656,0.030040740966796875
qa194.tsp,100,200,60,Truncation,0.7770061492919922,0.030755996704101562
qa194.tsp,100,200,60,Truncation,0.7674694061279297,0.031232833862304688
qa194.tsp,100,200,60,Truncation,0.7698535919189453,0.030279159545898438
qa194.tsp,100,200,80,Truncation,0.7731914520263672,0.030040740966796875
qa194.tsp,100,200,80,Truncation,0.8161067962646484,0.030040740966796875
qa194.tsp,100,200,80,Truncation,0.7700920104980469,0.030040740966796875
qa194.tsp,100,200,100,Truncation,0.7791519165039062,0.02956390380859375
qa194.tsp,100,200,100,Truncation,0.7758140563964844,0.029802322387695312
qa194.tsp,100,200,100,Truncation,0.8068084716796875,0.029087066650390625
qa194.tsp,100,200,120,Truncation,0.7963180541992188,0.04363059997558594
qa194.tsp,100,200,120,Truncation,0.7789134979248047,0.030040740966796875
qa194.tsp,100,200,120,Truncation,0.7827281951904297,0.029325485229492188
qa194.tsp,100,200,140,Truncation,1.590728759765625,0.03147125244140625
qa194.tsp,100,200,140,Truncation,0.77056884765625,0.030517578125
qa194.tsp,100,200,140,Truncation,0.7815361022949219,0.029802322387695312
qa194.tsp,100,500,50,Truncation,0.7770061492919922,0.029802322387695312
qa194.tsp,100,500,50,Truncation,0.8006095886230469,0.030040740966796875
qa194.tsp,100,500,50,Truncation,0.78582763671875,0.031232833862304688
qa194.tsp,100,500,100,Truncation,0.7724761962890625,0.02956390380859375
qa194.tsp,100,500,100,Truncation,0.7698535919189453,0.029325485229492188
qa194.tsp,100,500,100,Truncation,0.8153915405273438,0.030755996704101562
qa194.tsp,100,500,150,Truncation,0.7684230804443359,0.029325485229492188
qa194.tsp,100,500,150,Truncation,0.7741451263427734,0.029325485229492188
qa194.tsp,100,500,150,Truncation,1.4729499816894531,0.03147125244140625
qa194.tsp,100,500,200,Truncation,0.7739067077636719,0.028848648071289062
qa194.tsp,100,500,200,Truncation,0.7758140563964844,0.030279159545898438
qa194.tsp,100,500,200,Truncation,0.7710456848144531,0.027894973754882812
qa194.tsp,100,500,250,Truncation,0.7698535919189453,0.029087066650390625
qa194.tsp,100,500,250,Truncation,2.3832321166992188,0.033855438232421875
qa194.tsp,100,500,250,Truncation,0.7646083831787109,0.028848648071289062
qa194.tsp,100,500,300,Truncation,0.8890628814697266,0.0324249267578125
qa194.tsp,100,500,300,Truncation,0.7815361022949219,0.029087066650390625
qa194.tsp,100,500,300,Truncation,0.7810592651367188,0.030279159545898438
qa194.tsp,100,500,350,Truncation,0.7789134979248047,0.02956390380859375
qa194.tsp,100,500,350,Truncation,0.7653236389160156,0.030040740966796875
qa194.tsp,100,500,350,Truncation,0.7948875427246094,0.030517578125
qa194.tsp,100,1000,100,Truncation,0.7708072662353516,0.030279159545898438
qa194.tsp,100,1000,100,Truncation,0.7700920104980469,0.029802322387695312
qa194.tsp,100,1000,100,Truncation,0.7679462432861328,0.02956390380859375
qa194.tsp,100,1000,200,Truncation,0.7698535919189453,0.030040740966796875
qa194.tsp,100,1000,200,Truncation,0.774383544921875,0.02956390380859375
qa194.tsp,100,1000,200,Truncation,0.77056884765625,0.029802322387695312
qa194.tsp,100,1000,300,Truncation,0.7650852203369141,0.029325485229492188
qa194.tsp,100,1000,300,Truncation,0.7762908935546875,0.029087066650390625
qa194.tsp,100,1000,300,Truncation,0.7872581481933594,0.04267692565917969
qa194.tsp,100,1000,400,Truncation,0.7712841033935547,0.029802322387695312
qa194.tsp,100,1000,400,Truncation,0.7760524749755859,0.029802322387695312
qa194.tsp,100,1000,400,Truncation,0.7784366607666016,0.02956390380859375
qa194.tsp,100,1000,500,Truncation,0.7686614990234375,0.02956390380859375
qa194.tsp,100,1000,500,Truncation,0.8180141448974609,0.030517578125
qa194.tsp,100,1000,500,Truncation,0.7619857788085938,0.031232833862304688
qa194.tsp,100,1000,600,Truncation,0.7810592651367188,0.030040740966796875
qa194.tsp,100,1000,600,Truncation,0.7655620574951172,0.030517578125
qa194.tsp,100,1000,600,Truncation,0.7693767547607422,0.029802322387695312
qa194.tsp,100,1000,700,Truncation,0.7946491241455078,0.02956390380859375
qa194.tsp,100,1000,700,Truncation,0.7660388946533203,0.02956390380859375
qa194.tsp,100,1000,700,Truncation,0.7555484771728516,0.030040740966796875
qa194.tsp,200,10,1,Truncation,0.7729530334472656,0.030040740966796875
qa194.tsp,200,10,1,Truncation,0.7920265197753906,0.029087066650390625
qa194.tsp,200,10,1,Truncation,0.7617473602294922,0.02956390380859375
qa194.tsp,200,10,2,Truncation,0.7641315460205078,0.029802322387695312
qa194.tsp,200,10,2,Truncation,0.7612705230712891,0.02956390380859375
qa194.tsp,200,10,2,Truncation,0.762939453125,0.030040740966796875
qa194.tsp,200,10,3,Truncation,0.7777214050292969,0.029087066650390625
qa194.tsp,200,10,3,Truncation,0.7636547088623047,0.02956390380859375
qa194.tsp,200,10,3,Truncation,0.7655620574951172,0.030040740966796875
qa194.tsp,200,10,4,Truncation,0.7719993591308594,0.030279159545898438
qa194.tsp,200,10,4,Truncation,0.7917881011962891,0.0286102294921875
qa194.tsp,200,10,4,Truncation,0.7710456848144531,0.030040740966796875
qa194.tsp,200,10,5,Truncation,0.7753372192382812,0.030517578125
qa194.tsp,200,10,5,Truncation,0.7760524749755859,0.030517578125
qa194.tsp,200,10,5,Truncation,0.8289813995361328,0.029802322387695312
qa194.tsp,200,10,6,Truncation,0.7674694061279297,0.030040740966796875
qa194.tsp,200,10,6,Truncation,0.7622241973876953,0.029325485229492188
qa194.tsp,200,10,6,Truncation,0.7586479187011719,0.0286102294921875
qa194.tsp,200,10,7,Truncation,0.7717609405517578,0.042438507080078125
qa194.tsp,200,10,7,Truncation,0.8001327514648438,0.030994415283203125
qa194.tsp,200,10,7,Truncation,0.7736682891845703,0.029087066650390625
qa194.tsp,200,20,2,Truncation,0.7703304290771484,0.028371810913085938
qa194.tsp,200,20,2,Truncation,0.7739067077636719,0.030279159545898438
qa194.tsp,200,20,2,Truncation,0.7784366607666016,0.029802322387695312
qa194.tsp,200,20,4,Truncation,0.7803440093994141,0.030279159545898438
qa194.tsp,200,20,4,Truncation,0.7734298706054688,0.02956390380859375
qa194.tsp,200,20,4,Truncation,0.7677078247070312,0.030517578125
qa194.tsp,200,20,6,Truncation,0.8776187896728516,0.029802322387695312
qa194.tsp,200,20,6,Truncation,0.8001327514648438,0.02956390380859375
qa194.tsp,200,20,6,Truncation,0.7925033569335938,0.029802322387695312
qa194.tsp,200,20,8,Truncation,0.7748603820800781,0.030994415283203125
qa194.tsp,200,20,8,Truncation,0.7693767547607422,0.0286102294921875
qa194.tsp,200,20,8,Truncation,0.7963180541992188,0.029325485229492188
qa194.tsp,200,20,10,Truncation,0.7698535919189453,0.030279159545898438
qa194.tsp,200,20,10,Truncation,0.7638931274414062,0.02956390380859375
qa194.tsp,200,20,10,Truncation,0.7739067077636719,0.030279159545898438
qa194.tsp,200,20,12,Truncation,0.7658004760742188,0.03504753112792969
qa194.tsp,200,20,12,Truncation,0.8394718170166016,0.030755996704101562
qa194.tsp,200,20,12,Truncation,0.7669925689697266,0.030279159545898438
qa194.tsp,200,20,14,Truncation,0.7660388946533203,0.029325485229492188
qa194.tsp,200,20,14,Truncation,0.7715225219726562,0.030517578125
qa194.tsp,200,20,14,Truncation,0.7977485656738281,0.030040740966796875
qa194.tsp,200,50,5,Truncation,0.7660388946533203,0.029325485229492188
qa194.tsp,200,50,5,Truncation,0.766754150390625,0.029802322387695312
qa194.tsp,200,50,5,Truncation,0.7636547088623047,0.02956390380859375
qa194.tsp,200,50,10,Truncation,0.8018016815185547,0.029802322387695312
qa194.tsp,200,50,10,Truncation,0.7686614990234375,0.030040740966796875
qa194.tsp,200,50,10,Truncation,0.7669925689697266,0.030517578125
qa194.tsp,200,50,15,Truncation,0.7755756378173828,0.030517578125
qa194.tsp,200,50,15,Truncation,0.7688999176025391,0.030040740966796875
qa194.tsp,200,50,15,Truncation,0.8032321929931641,0.029325485229492188
qa194.tsp,200,50,20,Truncation,0.7724761962890625,0.030279159545898438
qa194.tsp,200,50,20,Truncation,0.7662773132324219,0.030279159545898438
qa194.tsp,200,50,20,Truncation,0.7865428924560547,0.030994415283203125
qa194.tsp,200,50,25,Truncation,0.7848739624023438,0.030755996704101562
qa194.tsp,200,50,25,Truncation,0.7750988006591797,0.030517578125
qa194.tsp,200,50,25,Truncation,0.7994174957275391,0.03147125244140625
qa194.tsp,200,50,30,Truncation,0.7710456848144531,0.029325485229492188
qa194.tsp,200,50,30,Truncation,0.7710456848144531,0.030279159545898438
qa194.tsp,200,50,30,Truncation,0.8018016815185547,0.030755996704101562
qa194.tsp,200,50,35,Truncation,0.7681846618652344,0.030517578125
qa194.tsp,200,50,35,Truncation,0.7646083831787109,0.030040740966796875
qa194.tsp,200,50,35,Truncation,0.7989406585693359,0.029802322387695312
qa194.tsp,200,100,10,Truncation,0.7772445678710938,0.030040740966796875
qa194.tsp,200,100,10,Truncation,0.7984638214111328,0.030517578125
qa194.tsp,200,100,10,Truncation,0.7686614990234375,0.029802322387695312
qa194.tsp,200,100,20,Truncation,0.7646083831787109,0.02956390380859375
qa194.tsp,200,100,20,Truncation,0.7605552673339844,0.02956390380859375
qa194.tsp,200,100,20,Truncation,0.797271728515625,0.029325485229492188
qa194.tsp,200,100,30,Truncation,0.7634162902832031,0.02956390380859375
qa194.tsp,200,100,30,Truncation,0.7777214050292969,0.029802322387695312
qa194.tsp,200,100,30,Truncation,0.77056884765625,0.030517578125
qa194.tsp,200,100,40,Truncation,0.7812976837158203,0.030994415283203125
qa194.tsp,200,100,40,Truncation,0.7636547088623047,0.02956390380859375
qa194.tsp,200,100,40,Truncation,0.7674694061279297,0.029325485229492188
qa194.tsp,200,100,50,Truncation,0.7696151733398438,0.030517578125
qa194.tsp,200,100,50,Truncation,0.7700920104980469,0.030279159545898438
qa194.tsp,200,100,50,Truncation,0.8044242858886719,0.029325485229492188
qa194.tsp,200,100,60,Truncation,0.7658004760742188,0.030279159545898438
qa194.tsp,200,100,60,Truncation,0.7641315460205078,0.030517578125
qa194.tsp,200,100,60,Truncation,0.7631778717041016,0.030040740966796875
qa194.tsp,200,100,70,Truncation,0.8029937744140625,0.029087066650390625
qa194.tsp,200,100,70,Truncation,0.7648468017578125,0.030517578125
qa194.tsp,200,100,70,Truncation,0.7746219635009766,0.02956390380859375
qa194.tsp,200,200,20,Truncation,0.7646083831787109,0.030517578125
qa194.tsp,200,200,20,Truncation,0.7660388946533203,0.030994415283203125
qa194.tsp,200,200,20,Truncation,0.80108642578125,0.029802322387695312
qa194.tsp,200,200,40,Truncation,0.7643699645996094,0.02956390380859375
qa194.tsp,200,200,40,Truncation,0.7677078247070312,0.030517578125
qa194.tsp,200,200,40,Truncation,0.7655620574951172,0.029325485229492188
qa194.tsp,200,200,60,Truncation,0.8270740509033203,0.028848648071289062
qa194.tsp,200,200,60,Truncation,0.7700920104980469,0.030994415283203125
qa194.tsp,200,200,60,Truncation,0.7717609405517578,0.029802322387695312
qa194.tsp,200,200,80,Truncation,0.8046627044677734,0.030517578125
qa194.tsp,200,200,80,Truncation,0.8358955383300781,0.030994415283203125
qa194.tsp,200,200,80,Truncation,0.7708072662353516,0.030755996704101562
qa194.tsp,200,200,100,Truncation,0.7791519165039062,0.02956390380859375
qa194.tsp,200,200,100,Truncation,0.7793903350830078,0.030040740966796875
qa194.tsp,200,200,100,Truncation,0.7655620574951172,0.030040740966796875
qa194.tsp,200,200,120,Truncation,0.7810592651367188,0.03314018249511719
qa194.tsp,200,200,120,Truncation,0.8134841918945312,0.03147125244140625
qa194.tsp,200,200,120,Truncation,0.7760524749755859,0.02956390380859375
qa194.tsp,200,200,140,Truncation,0.8361339569091797,0.031232833862304688
qa194.tsp,200,200,140,Truncation,0.8039474487304688,0.031948089599609375
qa194.tsp,200,200,140,Truncation,0.7784366607666016,0.030279159545898438
qa194.tsp,200,500,50,Truncation,0.7929801940917969,0.029802322387695312
qa194.tsp,200,500,50,Truncation,0.7848739624023438,0.02956390380859375
qa194.tsp,200,500,50,Truncation,0.7812976837158203,0.030755996704101562
qa194.tsp,200,500,100,Truncation,0.8032321929931641,0.028848648071289062
qa194.tsp,200,500,100,Truncation,0.7686614990234375,0.030517578125
qa194.tsp,200,500,100,Truncation,0.7679462432861328,0.030517578125
qa194.tsp,200,500,150,Truncation,0.7762908935546875,0.028848648071289062
qa194.tsp,200,500,150,Truncation,0.8018016815185547,0.05698204040527344
qa194.tsp,200,500,150,Truncation,0.7691383361816406,0.028133392333984375
qa194.tsp,200,500,200,Truncation,0.8499622344970703,0.03147125244140625
qa194.tsp,200,500,200,Truncation,0.8001327514648438,0.031948089599609375
qa194.tsp,200,500,200,Truncation,0.7863044738769531,0.030279159545898438
qa194.tsp,200,500,250,Truncation,0.7901191711425781,0.030279159545898438
qa194.tsp,200,500,250,Truncation,0.7915496826171875,0.030994415283203125
qa194.tsp,200,500,250,Truncation,0.7965564727783203,0.029802322387695312
qa194.tsp,200,500,300,Truncation,0.7724761962890625,0.029802322387695312
qa194.tsp,200,500,300,Truncation,0.7700920104980469,0.030279159545898438
qa194.tsp,200,500,300,Truncation,0.7719993591308594,0.030279159545898438
qa194.tsp,200,500,350,Truncation,0.8893013000488281,0.030994415283203125
qa194.tsp,200,500,350,Truncation,0.7758140563964844,0.029802322387695312
qa194.tsp,200,500,350,Truncation,0.7655620574951172,0.029325485229492188
qa194.tsp,200,1000,100,Truncation,0.7760524749755859,0.03147125244140625
qa194.tsp,200,1000,100,Truncation,0.7984638214111328,0.030517578125
qa194.tsp,200,1000,100,Truncation,0.7693767547607422,0.030040740966796875
qa194.tsp,200,1000,200,Truncation,0.7708072662353516,0.030994415283203125
qa194.tsp,200,1000,200,Truncation,0.8263587951660156,0.030040740966796875
qa194.tsp,200,1000,200,Truncation,0.7960796356201172,0.030517578125
qa194.tsp,200,1000,300,Truncation,1.1358261108398438,0.03218650817871094
qa194.tsp,200,1000,300,Truncation,0.8130073547363281,0.03170967102050781
qa194.tsp,200,1000,300,Truncation,0.789642333984375,0.029325485229492188
qa194.tsp,200,1000,400,Truncation,0.827789306640625,0.03147125244140625
qa194.tsp,200,1000,400,Truncation,0.7903575897216797,0.030517578125
qa194.tsp,200,1000,400,Truncation,0.80108642578125,0.03147125244140625
qa194.tsp,200,1000,500,Truncation,0.8101463317871094,0.03314018249511719
qa194.tsp,200,1000,500,Truncation,0.7860660552978516,0.030517578125
qa194.tsp,200,1000,500,Truncation,0.7736682891845703,0.02956390380859375
qa194.tsp,200,1000,600,Truncation,0.7750988006591797,0.0286102294921875
qa194.tsp,200,1000,600,Truncation,0.80108642578125,0.029087066650390625
qa194.tsp,200,1000,600,Truncation,0.7739067077636719,0.030279159545898438
qa194.tsp,200,1000,700,Truncation,0.774383544921875,0.030517578125
qa194.tsp,200,1000,700,Truncation,0.7653236389160156,0.030279159545898438
qa194.tsp,200,1000,700,Truncation,0.8020401000976562,0.030279159545898438
qa194.tsp,500,10,1,Truncation,0.7688999176025391,0.030994415283203125
qa194.tsp,500,10,1,Truncation,0.7717609405517578,0.030040740966796875
qa194.tsp,500,10,1,Truncation,0.7727146148681641,0.02956390380859375
qa194.tsp,500,10,2,Truncation,0.8020401000976562,0.030755996704101562
qa194.tsp,500,10,2,Truncation,0.7708072662353516,0.029087066650390625
qa194.tsp,500,10,2,Truncation,0.7717609405517578,0.029325485229492188
qa194.tsp,500,10,3,Truncation,0.7750988006591797,0.02956390380859375
qa194.tsp,500,10,3,Truncation,0.8335113525390625,0.02956390380859375
qa194.tsp,500,10,3,Truncation,0.7822513580322266,0.031232833862304688
qa194.tsp,500,10,4,Truncation,0.7615089416503906,0.0286102294921875
qa194.tsp,500,10,4,Truncation,0.7662773132324219,0.029087066650390625
qa194.tsp,500,10,4,Truncation,0.7719993591308594,0.051021575927734375
qa194.tsp,500,10,5,Truncation,0.8864402770996094,0.031232833862304688
qa194.tsp,500,10,5,Truncation,0.7734298706054688,0.031232833862304688
qa194.tsp,500,10,5,Truncation,0.7693767547607422,0.029802322387695312
qa194.tsp,500,10,6,Truncation,0.7755756378173828,0.030279159545898438
qa194.tsp,500,10,6,Truncation,1.140594482421875,0.03170967102050781
qa194.tsp,500,10,6,Truncation,0.8270740509033203,0.029802322387695312
qa194.tsp,500,10,7,Truncation,0.7753372192382812,0.030040740966796875
qa194.tsp,500,10,7,Truncation,0.8082389831542969,0.02956390380859375
